species,Phylum,Class,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid
Pammene insulana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,5,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286359">link 286359</a>,
Pammene juniperana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,2,3,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=560344">link 560344</a>,
Pammene laserpitiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,7,7,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324147">link 324147</a>,
Pammene luculentana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,3,3,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=347282">link 347282</a>,
Pammene luedersiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,6,7,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286293">link 286293</a>,
Pammene mariana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379434">link 379434</a>,
Pammene obscurana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,14,16,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=255603">link 255603</a>,
Pammene ochsenheimeriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,17,18,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=255570">link 255570</a>,
Pammene oxycedrana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,6,6,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379433">link 379433</a>,
Pammene percognata,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pammene populana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,10,11,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=255604">link 255604</a>,
Pammene purpureana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pammene querceti,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379432">link 379432</a>,
Pammene regiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,16,19,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=198038">link 198038</a>,
Pammene rhediella,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,13,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=198057">link 198057</a>,
Pammene salvana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pammene spiniana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=347275">link 347275</a>,
Pammene splendidulana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,16,19,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=347265">link 347265</a>,
Pammene suspectana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,9,10,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286219">link 286219</a>,
Pammene tauriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pammene trauniana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,5,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=255605">link 255605</a>,
Pandemis cerasana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,122,126,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=178087">link 178087</a>,
Pandemis chondrillana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=469196">link 469196</a>,
Pandemis cinnamomeana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,35,41,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=198022">link 198022</a>,
Pandemis corylana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,51,60,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197977">link 197977</a>,
Pandemis dumetana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,28,32,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179110">link 179110</a>,
Pandemis heparana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,121,125,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=91889">link 91889</a>,
Pandemis morrisana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,1,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=760108">link 760108</a>,
Paramesia alhamana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,3,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981207">link 981207</a>,
Paramesia gnomana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,46,53,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179106">link 179106</a>,
Pelatea klugiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,3,5,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324136">link 324136</a>,
Pelochrista agrestana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379438">link 379438</a>,
Pelochrista alexinschiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista apheliana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista arabescana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324154">link 324154</a>,
Pelochrista aureliana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista bleuseana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista caecimaculana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,37,40,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183438">link 183438</a>,
Pelochrista caementana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista cannatana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista dagestana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista decolorana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=560343">link 560343</a>,
Pelochrista derelicta,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,177,177,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=660485">link 660485</a>,
Pelochrista duercki,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,3,3,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=677318">link 677318</a>,
Pelochrista fulvostrigana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista fusculana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1138338">link 1138338</a>,
Pelochrista griseolana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista guentheri,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,5,7,1,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=737087">link 737087</a>,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286195">link 286195</a>,
Pelochrista hepatariana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,9,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=258046">link 258046</a>,
Pelochrista huebneriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286362">link 286362</a>,
Pelochrista idotatana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista infidana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,15,18,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286163">link 286163</a>,
Pelochrista labyrinthicana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista latericiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista lineolana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista lugubrana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,4,0,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=985616">link 985616</a>,
Pelochrista maculiferana,Arthropoda,Insecta,Lepidoptera,Tortricidae,LF,,,,,gap,
Pelochrista mancipiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379425">link 379425</a>,
Pelochrista medullana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,2,2,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=763179">link 763179</a>,
Pelochrista metria,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista modicana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,11,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=546208">link 546208</a>,
Pelochrista mollitana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,21,25,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=285536">link 285536</a>,
Pelochrista obscura,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista pfisteri,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista sordicomana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista subtiliana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,8,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=471657">link 471657</a>,
Pelochrista tholera,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Pelochrista trematerrai,Arthropoda,Insecta,Lepidoptera,Tortricidae,LF,,,,,gap,
Pelochrista turiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Pelochrista umbraculana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Periclepsis cinctana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,11,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=254986">link 254986</a>,
Phalonidia acutana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phalonidia affinitana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,7,11,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=198000">link 198000</a>,
Phalonidia albipalpana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,3,3,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=399886">link 399886</a>,
Phalonidia alismana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=985613">link 985613</a>,
Phalonidia contractana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,23,25,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=258885">link 258885</a>,
Phalonidia curvistrigana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,12,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183509">link 183509</a>,
Phalonidia gilvicomana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,16,26,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=261750">link 261750</a>,
Phalonidia manniana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,45,55,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224899">link 224899</a>,
Phalonidia udana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,24,25,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=406209">link 406209</a>,
Phaneta pauperana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,7,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=573468">link 573468</a>,
Phiaris astrana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=508719">link 508719</a>,
Phiaris bipunctana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,32,37,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179096">link 179096</a>,
Phiaris delitana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phiaris dissolutana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,12,13,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286108">link 286108</a>,
Phiaris heinrichana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,5,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286277">link 286277</a>,
Phiaris helveticana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,6,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=258118">link 258118</a>,
Phiaris inquietana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phiaris lacunana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,3,8,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183450">link 183450</a>,
Phiaris metallicana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,17,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179071">link 179071</a>,
Phiaris micana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF:iNat,23,24,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179091">link 179091</a>,
Phiaris obsoletana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,11,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=270732">link 270732</a>,
Phiaris palustrana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,45,51,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179083">link 179083</a>,
Phiaris predotai,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=774746">link 774746</a>,
Phiaris rivulana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=648528">link 648528</a>,
Phiaris schulziana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,46,52,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=179072">link 179072</a>,
Phiaris scoriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=471659">link 471659</a>,
Phiaris septentrionana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,12,13,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286197">link 286197</a>,
Phiaris siderana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=646701">link 646701</a>,
Phiaris stibiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,6,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324130">link 324130</a>,
Phiaris turfosana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,10,11,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183458">link 183458</a>,
Phiaris umbrosana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,8,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=258093">link 258093</a>,
Phiaris valesiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Philedone gerningana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,18,22,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197838">link 197838</a>,
Philedonides lunana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,18,20,10,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286311">link 286311</a>,
Philedonides rhombicana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,1,1,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=518753">link 518753</a>,
Philedonides seeboldiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa alpinana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=854067">link 854067</a>,
Phtheochroa amasiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa annae,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,2,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=985612">link 985612</a>,
Phtheochroa apenninana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=854068">link 854068</a>,
Phtheochroa cantabriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,6,6,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=854069">link 854069</a>,
Phtheochroa carpatiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,2,3,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=989372">link 989372</a>,
Phtheochroa chalcantha,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa cymatodana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa cypriana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=739687">link 739687</a>,
Phtheochroa decipiens,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,1,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1157525">link 1157525</a>,
Phtheochroa dodrantaria,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa drenowskyi,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa duponchelana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,3,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=212394">link 212394</a>,
Phtheochroa durbonana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1138339">link 1138339</a>,
Phtheochroa ecballiella,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Phtheochroa exasperatana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,BEL,gap,
Phtheochroa farinosana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa frigidana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,1,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=275503">link 275503</a>,
Phtheochroa fulvicinctana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=800946">link 800946</a>,
Phtheochroa gracillimana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa ingridae,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,,gap,
Phtheochroa inopiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,22,27,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197941">link 197941</a>,
Phtheochroa kenneli,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa krulikovskiji,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa ochralana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,2,2,0,BEL,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1142098">link 1142098</a>,
Phtheochroa ochrobasana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa procerana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,2,3,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=732603">link 732603</a>,
Phtheochroa pulvillana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,4,6,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379394">link 379394</a>,
Phtheochroa purana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=800943">link 800943</a>,
Phtheochroa rectangulana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa reisseri,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,7,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=379395">link 379395</a>,
Phtheochroa retextana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa rugosana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,7,8,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=198027">link 198027</a>,
Phtheochroa schawerdae,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:LF,4,4,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=854070">link 854070</a>,
Phtheochroa schreibersiana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,8,10,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224897">link 224897</a>,
Phtheochroa simoniana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981268">link 981268</a>,
Phtheochroa sinecarina,Arthropoda,Insecta,Lepidoptera,Tortricidae,LF,,,,,gap,
Phtheochroa sociana,Arthropoda,Insecta,Lepidoptera,Tortricidae,FE:LF,,,,FE,gap,
Phtheochroa sodaliana,Arthropoda,Insecta,Lepidoptera,Tortricidae,BOLD:FE:LF,14,18,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224898">link 224898</a>,
